location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_id,latest_count_date
4176,LOWER SPADINA AVE AT QUEENS QUAY (PX 2410),-79.3919,43.63765,2,13468466,2410,39175,########
4177,KING ST AT SPADINA AVE (PX 273),-79.395,43.64547,2,13467505,273,38837,5/4/2019
4178,DAVENPORT RD AT SPADINA RD (PX 1023),-79.4081,43.67742,2,13462293,1023,37091,4/4/2018
4179,QUEEN ST AT SPADINA AVE (PX 276),-79.3964,43.64877,2,13466982,276,34453,########
4180,DUPONT ST AT SPADINA RD (PX 840),-79.4071,43.67486,2,13462730,840,33667,########
4181,EMMETT AVE AT YORK HUMBER HS,-79.5045,43.68792,2,13460606,,7136,########
4182,HARBORD ST AT HURON ST (PX 1145),-79.4001,43.6635,2,13464619,1145,24909,########
4184,BLUE JAYS WAY AT WELLINGTON ST (PX 1682),-79.3918,43.64475,2,13467601,1682,37497,########
4185,BLUE JAYS WAY AT FRONT ST (PX 1580),-79.3913,43.64342,2,13467763,1580,36435,########
4186,TAPSCOTT RD AT WASHBURN WAY & MALVERN TOWN CENTRE (PX 1708),-79.2242,43.80449,2,13442903,1708,28645,########
4187,JOHN ST AT KING ST (PX 1320),-79.3898,43.6466,2,13467321,1320,36425,########
4188,KING ST AT SIMCOE ST (PX 199),-79.3861,43.64739,2,13467173,199,36361,########
4189,AVENUE RD AT BLOOR ST W & QUEENS PARK (PX 86),-79.3941,43.66872,2,13463747,86,40305,########
4190,AVENUE RD AT ROXBOROUGH ST,-79.3974,43.67669,2,13462384,,35879,########
4191,AVENUE RD AT MACPHERSON AVE (NORTH INTERSECTION),-79.398,43.67816,2,13462111,,35939,########
4192,AVENUE RD AT ST CLAIR AVE (PX 112),-79.4015,43.68664,2,13460576,112,37347,########
4193,AVENUE RD AT HEATH ST (PX 603),-79.4023,43.68872,2,13460197,603,34199,########
4194,AVENUE RD AT LYTTON BLVD (PX 1769),-79.4119,43.71397,2,13455941,1769,35673,4/6/2017
4196,AVENUE RD AT WILSON AVE (PX 123),-79.4216,43.73987,2,13452017,123,40613,3/3/2020
4197,QUEENS PARK CRES AT QUEENS PARK RD (PX 227),-79.393,43.66597,1,6341291,227,38269,########
4198,ADELAIDE ST AT UNIVERSITY AVE (PX 78),-79.3856,43.64887,2,13466931,78,38691,4/9/2019
4199,ARMOURY ST AT UNIVERSITY AVE (PX 166),-79.3876,43.65311,2,13466234,166,34803,########
4200,DUNDAS ST AT UNIVERSITY AVE (PX 81),-79.3883,43.65479,2,13465980,81,38235,########
4201,GERRARD ST AT UNIVERSITY AVE (PX 1608),-79.3895,43.65753,2,13465527,1608,38231,########
4202,FRONT ST AT UNIVERSITY AVE & YORK ST (PX 75),-79.3825,43.64529,2,13467506,75,34549,########
4203,BEECROFT RD AT ELMHURST AVE (PX 1783),-79.4138,43.76263,2,13448543,1783,30009,5/2/2013
4204,BREMNER BLVD AT YORK ST & RAPTORS WAY (PX 1755),-79.3815,43.64291,2,13975054,1755,41179,########
4205,KING ST AT YORK ST (PX 72),-79.3836,43.64792,2,13467083,72,34761,########
4206,ELIZABETH ST AT GERRARD ST (PX 1358),-79.3864,43.65817,2,13465422,1358,35565,########
4207,BAY ST AT HARBOUR SQ & QUEENS QUAY (PX 2416),-79.3768,43.64115,2,13468022,2416,36045,########
4208,BAY ST AT FRONT ST (PX 59),-79.3791,43.64599,2,13467389,59,38457,3/2/2019
4209,BAY ST AT KING ST (PX 61),-79.3803,43.64865,2,13466960,61,38347,2/2/2019
4210,BAY ST AT ELM ST (PX 913),-79.3844,43.65731,2,13465545,913,38335,2/2/2019
4211,BAY ST AT GROSVENOR ST (PX 193),-79.3864,43.66247,2,13464728,193,38089,########
4212,BAY ST AT YORKVILLE AVE (PX 895),-79.3902,43.67136,2,13463253,895,38329,2/2/2019
4213,LAWRENCE AVE AT PHARMACY AVE (PX 408),-79.3046,43.74324,2,13451212,408,36635,2/6/2018
4214,BIRCHMOUNT RD AT LAWRENCE AVE (PX 410),-79.2848,43.74752,2,13450484,410,35385,########
4215,LAWRENCE AVE AT CEDARBRAE MALL W TCS 245M E OF GREENBRAE(PX 1006),-79.2304,43.75876,1,11485087,1696,26371,########
4216,LAWRENCE AVE AT SCARBOROUGH GOLF CLUB RD (PX 397),-79.2158,43.76185,2,13448254,397,40269,########
4217,GREENBRAE CRCT AT GREENCEDAR CRCT & LAWRENCE AVE (PX 419),-79.2331,43.75818,2,13448786,419,27153,########
4218,BRIDGEPORT DR AT CHARLOTTETOWN BLVD & LAWRENCE AVE (PX 1827),-79.1408,43.77865,2,13445741,1827,41049,########
4219,BLACKSTONE ST AT DUCKWORTH ST & LAWRENCE AVE (PX 2000),-79.5001,43.70361,2,13457834,2000,40777,########
4220,CROW TRL AT NEILSON RD (PX 1728),-79.2257,43.81222,2,13442276,1728,36667,########
4221,LIVONIA PL AT NEILSON RD & PURPLEDUSK TRL (PX 1778),-79.2063,43.78554,2,13445040,1778,36625,########
4222,HIGHWAY 401 S TCS AT LORD SEATON RD & YONGE ST (PX 1259),-79.4082,43.75269,2,13449973,1259,35861,########
4223,WILLIAM CARSON CRES AT YONGE ST (PX 508),-79.4074,43.7473,2,13450770,508,25681,########
4224,QUEENS QUAY AT YONGE ST (PX 1588),-79.3747,43.64193,2,13467923,1588,23931,########
4225,AYLMER AVE AT BELMONT ST & YONGE ST (PX 42),-79.389,43.67559,2,13462557,42,34769,########
4226,HEATH ST W AT YONGE ST (PX 1291),-79.3949,43.6902,2,13459913,1291,37889,########
4227,EGLINTON AVE AT YONGE ST (PX 49),-79.3984,43.70673,2,13457078,49,31131,5/3/2014
4228,LAWRENCE AVE AT YONGE ST (PX 55),-79.4022,43.7251,2,13454250,55,40749,3/3/2020
4229,POYNTZ AVE AT YONGE ST (PX 945),-79.4106,43.75995,2,13448917,945,32921,########
4230,SHEPPARD AVE AT YONGE ST (PX 125),-79.4109,43.76151,2,13448689,125,39455,########
4231,ELMHURST AVE AT GREENFIELD AVE & YONGE ST (PX 1100),-79.4114,43.76326,2,13448470,1100,33853,########
4232,ELMWOOD AVE AT NORTH YORK BLVD & YONGE ST (PX 1099),-79.4122,43.76669,2,14067768,1099,29005,7/4/2012
4233,BISHOP AVE AT HENDON AVE & YONGE ST (PX 1151),-79.416,43.78164,2,13445900,1151,35605,########
4234,# 5765 YONGE ST AT YONGE ST,-79.4163,43.78292,2,13445726,,7189,########
4235,# 5785 YONGE ST AT YONGE ST,-79.4166,43.78402,1,14661307,,7190,########
4236,STEELES AVE AT YONGE ST (PX 131),-79.4201,43.798,2,13443870,131,38577,########
4237,DIXON RD AT RAMP HIGHWAY 401 E/B (PX 794),-79.5677,43.69222,2,13459955,794,35535,########
4238,DIXON RD AT HIGHWAY 427 N/B OFF RAMP (PX 1250),-79.5994,43.68656,2,13461072,1250,34939,########
4239,ATTWELL DR AT DIXON RD & SKYWAY AVE (PX 953),-79.5868,43.68795,2,13460801,953,34919,########
4240,LAKE SHORE BLVD AT LOWER JARVIS ST (PX 210),-79.3699,43.64563,2,13467437,210,29195,########
4241,FRONT ST E AT LOWER JARVIS ST & JARVIS ST (PX 2),-79.3715,43.64945,2,13466793,2,41333,########
4242,JARVIS ST AT KING ST (PX 3),-79.3719,43.65046,2,13466630,3,41331,########
4243,CHARLES ST AT JARVIS ST & MOUNT PLEASANT RD (PX 13),-79.3799,43.66997,2,13463463,13,39335,########
4244,MOUNT PLEASANT RD AT ROXBOROUGH ST,-79.3813,43.67956,2,13461821,,7199,1/7/1998
4245,MOUNT PLEASANT RD AT SOUDAN AVE (PX 1009),-79.3893,43.70608,2,13457151,1009,35205,########
4246,BLYTHWOOD RD AT MOUNT PLEASANT RD (PX 140),-79.3942,43.71789,2,13455270,140,35195,########
4247,FRONT ST E AT LOWER SHERBOURNE ST & SHERBOURNE ST (PX 253),-79.3679,43.65039,2,13466633,253,41347,########
4248,LOWER SHERBOURNE ST AT THE ESPLANADE (PX 1441),-79.3673,43.64905,2,13466844,1441,40005,########
4249,ISABELLA ST AT SHERBOURNE ST (PX 1391),-79.3758,43.66966,2,13463512,1391,29087,########
4250,HOWARD ST AT SHERBOURNE ST (PX 1458),-79.3764,43.67127,2,13463233,1458,39957,########
4251,ELLESMERE RD AT MONDEO DR & STATTON PUBLIC SCHOOL (PX 1607),-79.2877,43.76426,2,13974857,1607,33775,########
4252,DUNDALK DR AT ELLESMERE RD & WYE VALLEY RD (PX 2066),-79.2838,43.76517,2,13447955,2066,33503,4/5/2016
4253,ELLESMERE RD AT MIDLAND AVE (PX 697),-79.2711,43.76792,2,13447496,697,33489,4/2/2016
4254,BELLAMY RD N AT ELLESMERE RD (PX 700),-79.2418,43.77433,2,13446514,700,33451,4/4/2016
4255,ELLESMERE RD AT MORRISH RD (PX 1614),-79.1734,43.79011,2,13444398,1614,33219,########
4256,ONTARIO ST AT WELLESLEY ST (PX 1575),-79.3722,43.66763,2,13463868,1575,24167,########
4257,FRONT ST AT PARLIAMENT ST (PX 244),-79.3627,43.65157,2,13466427,244,41389,########
4258,PARLIAMENT ST AT QUEEN ST (PX 246),-79.3645,43.65562,2,13465795,246,41381,########
4259,CARLTON ST AT PARLIAMENT ST (PX 250),-79.368,43.66428,2,13464403,250,35353,########
4260,PARLIAMENT ST AT WINCHESTER ST (PX 922),-79.3686,43.66588,2,13464154,922,28607,########
4261,PROGRESS AVE AT RAMP HIGHWAY 401 E/B & SCAR TOWN CENTRE (PX 1526),-79.2592,43.77844,2,13446018,1526,33461,########
4262,CORPORATE DR AT PROGRESS AVE & SCARBOROUGH TOWN CENTRE (PX 1385),-79.2554,43.77848,2,13446002,1385,33179,3/9/2016
4263,CIVIC CENTRE CRT AT THE WEST MALL (PX 1525),-79.566,43.64225,2,13468202,1525,41175,########
4264,LANSCO RD AT WILLIAM KITCHEN RD,-79.2806,43.77263,1,20110483,2053,7220,########
4265,MONTANA AVE AT WILSON AVE,-79.502,43.7222,2,13454832,,18855,########
4267,CHAMPLAIN BLVD AT WILSON AVE,-79.4446,43.73515,2,13452812,,35647,########
4268,BEVERLY HILLS DR AT WILSON AVE (PX 2238),-79.5168,43.7191,2,13455348,2238,33617,4/7/2016
4269,JETHRO RD AT WILSON AVE (PX 1371),-79.5184,43.71876,2,13455405,1371,33585,4/7/2016
4270,OLD YONGE ST AT YORK MILLS RD,-79.3996,43.7448,2,13451174,,25083,########
4271,HARRISON RD AT YORK MILLS RD (PX 1297),-79.3788,43.74974,2,13450372,1297,33301,3/9/2016
4272,SILVERDALE CRES AT VALENTINE DR & YORK MILLS RD (PX 978),-79.3414,43.75705,2,13449192,978,33309,3/9/2016
4274,BAYVIEW AVE AT ROSEDALE VALLEY RD (PX 282),-79.3602,43.6702,2,13463374,282,40429,########
4275,BAYVIEW AVE AT SUTHERLAND DR,-79.3725,43.69873,2,13458292,,38931,########
4276,BAYVIEW AVE AT MILLWOOD RD (PX 171),-79.3746,43.70427,2,13457422,171,26599,########
4277,# 1929 BAYVIEW AVE AT BAYVIEW AVE,-79.3783,43.7179,1,30057014,,39601,########
4278,BAYVIEW AVE AT BLYTHWOOD RD & SUNNYBROOK HOSPITAL (PX 200),-79.3789,43.72098,2,13454763,200,27087,########
4279,KEELE ST AT WHITBURN CRES (PX 1255),-79.4846,43.73694,2,13452617,1255,40951,########
4280,# 2365 BAYVIEW AVE AT CRESCENT SCHOOL (PX 1766),-79.3812,43.73304,1,443573,189,27603,########
4281,BAYVIEW AVE AT YORK MILLS RD (PX 644),-79.3842,43.74806,2,13450611,644,39513,########
4282,BAYVIEW AVE AT SHEPPARD AVE (PX 648),-79.3881,43.76659,2,13447964,648,38989,########
4283,BAYVIEW AVE AT RUDDINGTON DR (PX 653),-79.3927,43.78802,2,13445078,653,23711,########
4284,BAYVIEW AVE AT CUMMER AVE (PX 651),-79.3936,43.7923,2,13444532,651,36373,########
4285,BAYVIEW AVE AT STEELES AVE (PX 652),-79.3962,43.80327,2,13443242,652,36605,########
4286,BROWNS LINE AT LAKE SHORE BLVD (PX 242),-79.5428,43.5923,2,13470690,242,34011,########
4287,MORNINGSIDE AVE AT TEFFT RD (PX 1739),-79.1878,43.7727,2,13446607,1739,33349,3/2/2016
4288,ELLESMERE RD AT MORNINGSIDE AVE (PX 719),-79.1933,43.78534,2,13445039,719,37847,########
4289,MORNINGSIDE AVE AT OLD FINCH AVE & FINCH AVE (PX 1787),-79.2151,43.81877,2,13441963,1787,33329,3/2/2016
4290,MANHATTAN DR AT WARDEN AVE (PX 914),-79.2974,43.75196,2,13449852,914,32381,5/5/2015
4291,CAMBRIDGE AVE AT PRETORIA AVE,-79.3597,43.67856,2,13461946,,10891,########
4292,BROADVIEW AVE AT DANFORTH AVE (PX 294),-79.3589,43.6762,2,13462375,294,40297,########
4293,BROADVIEW AVE AT HILLSIDE DR (PX 1812),-79.3563,43.68598,2,13460586,1812,39151,9/4/2019
4294,MCLEVIN AVE AT SEWELLS RD (PX 1700),-79.2139,43.81055,2,13442384,1700,41199,########
4295,HIGHWAY 401 AT MARTIN GROVE RD,-79.5696,43.69109,1,908944,,7254,########
4296,MARTIN GROVE RD AT NOTTINGHILL GT & WINTERTON DR (PX 1785),-79.5622,43.67242,2,13463462,1785,30961,########
4297,MARTIN GROVE RD AT REDGRAVE AVE & THE WESTWAY (PX 787),-79.5672,43.68334,2,13461594,787,33991,5/7/2016
4298,MARTIN GROVE RD AT SILVERSTONE DR (PX 1519),-79.5986,43.7509,2,13450610,1519,33241,########
4299,CONSUMERS RD AT PARKWAY PL & 90M S OF YORKLAND (PX 1280),-79.3309,43.77051,2,30096273,1280,37533,########
4300,BOOTH AVE AT LANEWAY N OF LAKE SHORE BLVD,-79.3416,43.65547,2,14037370,,7259,########
4301,LN N OF LAKE SHORE BLVD AT LOGAN AVE,-79.3403,43.65528,2,14037330,,9926,2/4/2002
4302,CARLAW AVE AT LANEWAY 75M N OF LAKE SHORE BLVD E,-79.3379,43.65581,2,14037395,,35913,########
4303,LAIRD DR AT VANDERHOOF AVE,-79.3641,43.71179,2,13456193,,38535,########
4304,DANFORTH AVE AT PAPE AVE (PX 345),-79.3448,43.67895,2,13461839,345,40529,########
4305,GATEFORTH DR AT SHEPPARD AVE (PX 1789),-79.2303,43.79559,2,13443821,1789,28649,########
4306,GRAND MARSHALL DR AT SHEPPARD AVE & WATER TOWER GT (PX 1786),-79.1949,43.80308,2,13442992,1786,27237,4/7/2011
4307,SHEPPARD AVE AT VANDORF ST,-79.1557,43.80309,2,13442935,,30353,########
4308,NEILSON RD AT SHEPPARD AVE E (PX 1222),-79.2177,43.79812,2,13443509,1222,39947,########
4309,DEAN PARK RD AT ROUGE RIVER DR & SHEPPARD AVE (PX 1989),-79.1804,43.80629,2,13442679,1989,30935,4/3/2014
4310,SHEPPARD AVE E AT BRIAN DR & CONSUMERS RD (PX 906),-79.3312,43.7751,2,13446581,906,39367,########
4311,SHAUGHNESSY BLVD AT SHEPPARD AVE E (PX 745),-79.3533,43.77373,2,13446814,745,40949,########
4312,ARROW RD AT SHEPPARD AVE (PX 861),-79.5293,43.7357,2,13452894,861,30657,3/1/2014
4313,# 2020 SHEPPARD AVE AT SHEPPARD AVE,-79.5132,43.73939,2,13452283,533,7272,########
4314,BRENTWOOD AVE AT EASTON RD & SHEPPARD AVE (PX 1662),-79.4257,43.75822,2,13449194,1662,20371,########
4315,DONLANDS AVE AT SAMMON AVE (PX 659),-79.3395,43.68584,2,13460561,659,37313,########
4316,COSBURN AVE AT DONLANDS AVE (PX 668),-79.3417,43.69117,2,13459601,668,27065,########
4317,ALBION RD AT KIPLING AVE (PX 734),-79.5804,43.73972,2,13452362,734,31527,########
4318,KIPLING AVE AT RACINE RD,-79.5687,43.71589,2,13455971,,17435,########
4319,KIPLING AVE AT TORLAKE CRES (PX 946),-79.5226,43.61154,2,13470148,946,31737,########
4320,KIPLING AVE AT THE QUEENSWAY (PX 568),-79.5267,43.62092,2,13469800,568,31573,########
4321,KIPLING AVE AT OLIVEWOOD RD (PX 1323),-79.5327,43.63553,2,13468871,1323,31675,########
4322,BLOOR ST AT KIPLING AVE (PX 1321),-79.5354,43.64179,2,13468211,1321,29547,########
4323,KIPLING AVE AT RATHBURN RD (PX 727),-79.5432,43.65986,2,13465491,727,38375,########
4324,KIPLING AVE AT PRINCESS MARGARET BLVD (PX 728),-79.5478,43.67008,2,13463854,728,31677,########
4325,KIPLING AVE AT WIDDICOMBE HILL BLVD (PX 1359),-79.5517,43.67894,2,13462349,1359,41171,########
4326,KIPLING AVE AT THE WESTWAY (PX 730),-79.5547,43.68562,2,13461140,730,31679,########
4327,KIPLING AVE AT STEVENSON RD,-79.5827,43.7445,2,13451617,,32623,########
4328,LESLIE ST AT MOSLEY ST,-79.3291,43.66055,2,13464921,,29881,########
4329,COLDWATER RD AT FARMSTEAD RD & LESLIE ST (PX 2112),-79.3604,43.75485,2,13449536,2112,37903,########
4331,HIGHWAY 401 S TCS AT LESLIE ST & LESMILL RD (PX 754),-79.3619,43.76374,2,13448296,754,39615,########
4332,LESLIE ST AT TANGLE BRIARWAY & VAN HORNE AVE (PX 1012),-79.3666,43.78374,2,13445549,1012,24835,########
4333,CASTLEBURY CR AT CLANSMAN BLVD & LESLIE ST (PX 1050),-79.3695,43.79649,2,13443979,1050,25011,########
4334,HIGHWAY 401 E/B OFF/ON RAMP AT MEADOWVALE RD (PX 1695),-79.1657,43.79832,2,13502488,1695,29455,########
4335,MEADOWVALE RD AT SHEPPARD AVE E (PX 1220),-79.1708,43.80838,2,13442521,1220,37649,########
4336,MEADOWVALE RD AT ZOO RD & NORTH ACCESS (PX 1798),-79.1775,43.82291,2,13441775,1798,37653,########
4337,DON MILLS RD AT O CONNOR DR (PX 444),-79.3396,43.69557,2,13458761,444,33283,########
4339,DON MILLS RD AT EGLINTON AVE (PX 454),-79.3389,43.7205,2,13454752,454,30139,########
4340,CHIPPING RD AT DON MILLS RD (PX 1045),-79.3454,43.74473,2,13451065,1045,36839,########
4342,DON MILLS RD AT MALLARD RD (PX 1044),-79.3464,43.74821,2,13450514,1044,26603,########
4343,DON MILLS RD AT YORK MILLS RD (PX 626),-79.347,43.75581,2,13449368,626,38797,5/9/2019
4344,DON MILLS RD AT SHEPPARD AVE (PX 627),-79.347,43.77511,2,13446608,627,38291,########
4345,CLIFFWOOD NORTH RD AT DON MILLS RD (PX 1107),-79.3569,43.80703,2,13442848,1107,37783,########
4346,GREENWOOD AVE AT SAMMON AVE (PX 658),-79.3347,43.68688,2,13460348,658,40745,########
4347,MCNICOLL AVE AT MIDDLEFIELD RD (PX 1582),-79.2621,43.82012,2,13441926,1582,38075,########
4348,COXWELL AVE AT FAIRFORD AVE & GERRARD ST E (PX 367),-79.3203,43.67534,2,13462427,367,40521,########
4349,COXWELL AVE AT MORTIMER AVE (PX 661),-79.3266,43.69059,2,13459689,661,40513,########
4350,ALBION RD AT ISLINGTON AVE (PX 717),-79.5653,43.73724,2,13452733,717,33929,########
4351,ISLINGTON AVE AT REXDALE BLVD (PX 714),-79.555,43.71366,2,13456311,714,31203,########
4352,ISLINGTON AVE AT MILLWICK DR & MUIR AVE (PX 1199),-79.5718,43.76003,2,13449213,1199,31201,########
4353,ISLINGTON AVE AT SIX POINT RD,-79.5202,43.63687,2,13468706,,26375,########
4354,ISLINGTON AVE AT WINNIPEG RD,-79.5446,43.69244,2,13459870,,7314,########
4355,ISLINGTON AVE AT MONOGRAM PL (PX 1609),-79.5504,43.70511,2,13457696,1609,31191,########
4357,ADVANCE RD AT ISLINGTON AVE (PX 2257),-79.5198,43.63589,2,13468805,2257,27211,########
4358,FINCHLEY RD AT ISLINGTON AVE & ORRELL AVE,-79.5288,43.65681,2,13465956,,37961,########
4359,ISLINGTON AVE AT SATTERLY RD (PX 1715),-79.5707,43.75848,2,13449417,1715,31199,########
4360,ISLINGTON AVE AT STEELES AVE (PX 1208),-79.5749,43.76434,2,13448601,1208,31171,########
4361,FINCH AVE AT HIGHWAY 400 W TCS (PX 1095),-79.5328,43.75403,2,13450029,1095,35289,########
4362,FINCH AVE AT HIGHWAY 400 E TCS (PX 809),-79.5285,43.75496,2,13449874,809,34871,########
4363,AU LARGE BLVD AT FINCH AVE & SENECA HILL DR (PX 1183),-79.3504,43.79363,2,13444278,1183,39115,6/5/2019
4364,BIRCHMOUNT RD AT FINCH AVE E (PX 1138),-79.306,43.799,2,13443562,1138,40425,########
4365,ALEXMUIR BLVD AT CHARTLAND BLVD & FINCH AVE (PX 1179),-79.2822,43.80464,2,13442967,1179,35295,########
4366,FINCH AVE AT HEATHVIEW AVE & TOLLERTON AVE (PX 1070),-79.3866,43.78625,2,13445290,1070,34873,########
4367,CHEROKEE BLVD AT FINCH AVE (PX 1144),-79.337,43.79353,2,13444260,1144,35291,########
4368,FINCH AVE AT HUMBER COLLEGE BLVD (PX 1496),-79.6099,43.7341,2,13453266,1496,26785,########
4369,FINCH AVE AT SENTINEL RD (PX 808),-79.5,43.76106,2,13448931,808,34119,7/6/2016
4370,ALNESS ST AT CHAMPAGNE DR & FINCH AVE (PX 1000),-79.4715,43.76783,2,13447951,1000,34881,########
4371,FINCH AVE AT WILMINGTON AVE (PX 890),-79.4607,43.77025,2,13447550,890,40465,########
4372,FINCH AVE W AT SENLAC RD (PX 812),-79.4303,43.77649,2,13446584,812,39679,########
4373,FINCH AVE AT KENNETH AVE (PX 1205),-79.4123,43.78048,2,13446040,1205,38563,########
4374,FINCH AVE AT JOHN GARLAND BLVD & SILVERSTONE DR (PX 1224),-79.595,43.73602,2,13452977,1224,26241,########
4375,PORT UNION RD AT ROZELL RD,-79.1419,43.79199,2,13444098,,35119,2/9/2017
4376,KINGSTON RD AT PORT UNION RD & SHEPPARD AVE (PX 1201),-79.1462,43.79892,2,13443303,1201,36661,########
4377,CONFERENCE BLVD AT PORT UNION RD (PX 1901),-79.1394,43.78614,2,13444818,1901,34211,8/8/2016
4378,HUMBERTOWN PLAZA AT ROYAL YORK & 45M N OF STRATH HUMBER (PX 1370),-79.5178,43.66182,1,910416,1370,32641,6/4/2015
4379,EDENBRIDGE DR AT ROYAL YORK RD (PX 1765),-79.5214,43.67011,2,13463790,1765,32645,6/4/2015
4380,O CONNOR DR AT WOODBINE AVE (PX 446),-79.319,43.70016,2,13457986,446,38613,4/4/2019
4381,KINGSTON RD AT WOODBINE AVE (PX 162),-79.3079,43.67393,2,13462643,162,38591,########
4382,BURGESS AVE AT WOODBINE AVE,-79.3097,43.67818,2,13461887,,37671,########
4383,DANFORTH AVE AT WOODBINE AVE (PX 351),-79.3128,43.68568,2,13460523,351,40497,########
4385,HAROLD EVANS CRES AT MCNICOLL AVE & PLACER CRT (PX 1819),-79.3419,43.80341,2,13443156,1819,38051,########
4386,DUNDAS ST AT SCARLETT RD (PX 496),-79.4992,43.66552,2,13464510,496,36585,########
4387,BERNICE CR AT SCARLETT RD,-79.4996,43.66691,2,13464273,,34617,########
4388,SCARLETT RD AT ST CLAIR AVE (PX 2010),-79.4993,43.66607,2,13464406,2010,36915,########
4389,EILEEN AVE AT SCARLETT RD,-79.5005,43.668,2,13464088,2535,36581,########
4390,EAST DR AT SCARLETT RD (PX 782),-79.506,43.67684,2,13462619,782,34931,########
4391,EGLINTON AVE AT SCARLETT RD (PX 784),-79.5115,43.68396,2,13461355,784,34941,########
4392,RICHVIEW RD AT SCARLETT RD,-79.5125,43.68551,2,13461060,,36189,########
4393,LA ROSE AVE AT SCARLETT RD (PX 1891),-79.5131,43.68685,2,13460834,1891,35277,########
4394,LAWRENCE AVE AT SCARLETT RD (PX 432),-79.5233,43.69817,2,13458742,432,40765,3/3/2020
4395,STEELES AVE AT TAPSCOTT RD (PX 2062),-79.2485,43.83724,2,13441616,2062,28951,########
4396,OLD ENGLISH LANE AT STEELES AVE & BAYVIEW GATES (PX 1859),-79.3927,43.80403,2,14228180,1859,36607,########
4397,BEARE RD AT STEELES AVE,-79.18,43.85317,2,13441580,,37631,########
4398,IRONDALE DR AT PEARCE RD & STEELES AVE (PX 1611),-79.5496,43.76967,2,13447821,1611,32411,########
4399,DIRECTOR CRT AT ROSSDEAN DR & STEELES AVE (PX 1612),-79.5407,43.77149,2,13447518,1612,31381,########
4400,EMERALD LANE AT STEELES AVE & VILLAGE GT (PX 1600),-79.4411,43.79345,2,13444464,1600,28777,########
4401,STEELES AVE W AT CENTREPOINT MALL 385M WEST OF YONGE ST (PX 1400),-79.4248,43.79703,1,436631,1400,38559,########
4402,LAURELEAF RD AT STEELES AVE (PX 935),-79.3858,43.80557,2,13443021,935,30817,########
4403,MURRAY ROSS PKWY AT STEELES AVE W (PX 1735),-79.517,43.77636,2,13446751,1735,32413,########
4404,PACIFIC MALL DRIVEWAY AT STEELES AVE E,-79.3023,43.8248,2,13441777,,32571,########
4405,LAKE SHORE BLVD AT NEWFOUNDLAND RD & ONTARIO PLACE BLVD (PX 1345),-79.4109,43.63245,2,13469034,1345,27111,########
4406,LAKE SHORE BLVD AT LOWER SIMCOE ST (PX 1747),-79.3832,43.64034,2,14134885,1747,29253,########
4407,LAKE SHORE BLVD AT THIRTY-SEVENTH ST (PX 241),-79.5382,43.5934,2,13470661,241,41103,########
4408,LAKE SHORE BLVD AT TWENTY SEVENTH ST (PX 766),-79.525,43.59642,2,13470586,766,33039,########
4409,FIFTH ST AT LAKE SHORE BLVD (PX 1324),-79.503,43.60126,2,13470434,1324,33037,########
4410,LAKE SHORE BLVD AT ROYAL YORK RD (PX 233),-79.4932,43.60365,2,13470353,233,34033,########
4411,LAKE SHORE BLVD AT MARINE PARADE DR & PARK LAWN RD (PX 230),-79.4812,43.62297,2,13469683,230,34383,########
4412,DON VALLEY PKWY W TCS AT YORK MILLS RD (PX 1495),-79.3372,43.75796,2,13449048,1495,33313,3/9/2016
4413,DON VALLEY PKWY E TCS AT YORK MILLS RD (PX 756),-79.3341,43.7589,2,13448911,756,33311,3/9/2016
4414,O CONNOR DR AT SUNRISE AVE (PX 520),-79.3045,43.71891,2,13454909,520,26791,1/4/2011
4415,LESMOUNT AVE AT O CONNOR DR,-79.3421,43.69505,2,13458870,,6402,########
4416,KINGSTON RD AT MANDERLEY DR,-79.2692,43.6889,2,13459819,,18199,########
4418,CLAREMORE AVE AT CLIFFSIDE DR & KINGSTON RD (PX 153),-79.2528,43.70395,2,13457171,153,24943,########
4419,GRADWELL DR AT KINGSTON RD,-79.2381,43.72018,2,13454582,,39355,########
4420,GALLOWAY RD AT KINGSTON RD (PX 145),-79.1947,43.76201,2,13448187,145,40905,########
